#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ACB37248.1_hypothetical_protein_[Acidianus_filamentous_virus_9_complete_genome.]               -          euVOG_2903           -            0.00015   19.8   0.0   0.00017   19.7   0.0   1.3   1   0   0   1   1   1   1 -
YP_001798532.1_hypothetical_protein_AFV9_gp14_[Acidianus_filamentous_virus_9]                  -          euVOG_2903           -            0.00015   19.8   0.0   0.00017   19.7   0.0   1.3   1   0   0   1   1   1   1 -
AAL27722.1_hypothetical_protein_[Sulfolobus_islandicus_filamentous_virus_partial_genome.]      -          euVOG_2903           -            0.00017   19.7   0.0   0.00022   19.3   0.0   1.2   1   0   0   1   1   1   1 -
NP_445676.1_hypothetical_protein_SIFV0011_[Sulfolobus_islandicus_filamentous_virus]            -          euVOG_2903           -            0.00017   19.7   0.0   0.00022   19.3   0.0   1.2   1   0   0   1   1   1   1 -
CAJ31566.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_6_partial_viral_genome] -          euVOG_2903           -             0.0072   14.4   0.0    0.0096   14.0   0.0   1.2   1   0   0   1   1   1   1 -
YP_001604170.1_hypothetical_protein_AFV6_gp12_[Acidianus_filamentous_virus_6]                  -          euVOG_2903           -             0.0072   14.4   0.0    0.0096   14.0   0.0   1.2   1   0   0   1   1   1   1 -
CAJ31502.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_3_partial_viral_genome] -          euVOG_2903           -             0.0096   14.0   0.1     0.015   13.3   0.1   1.3   1   1   0   1   1   1   1 -
YP_001604354.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_3]                  -          euVOG_2903           -             0.0096   14.0   0.1     0.015   13.3   0.1   1.3   1   1   0   1   1   1   1 -
CAJ31686.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_8_partial_viral_genome] -          euVOG_2903           -              0.012   13.6   0.0     0.015   13.3   0.0   1.2   1   0   0   1   1   1   0 -
YP_001604290.1_hypothetical_protein_AFV8_gp09_[Acidianus_filamentous_virus_8]                  -          euVOG_2903           -              0.012   13.6   0.0     0.015   13.3   0.0   1.2   1   0   0   1   1   1   0 -
CAJ31626.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_7_partial_viral_genome] -          euVOG_2903           -              0.023   12.7   0.1     0.035   12.1   0.1   1.3   1   1   0   1   1   1   0 -
YP_001604231.1_hypothetical_protein_AFV7_gp07_[Acidianus_filamentous_virus_7]                  -          euVOG_2903           -              0.023   12.7   0.1     0.035   12.1   0.1   1.3   1   1   0   1   1   1   0 -
YP_008059043.1_hypothetical_protein_HCTV5_1_[Halovirus_HCTV-5] -          euVOG_5366           -             0.0053   15.9   0.0    0.0053   15.9   0.0   1.1   1   0   0   1   1   1   1 -
YP_009408155.1_structural_protein_c105_[Metallosphaera_turreted_icosahedral_virus] -          euVOG_728            -             0.0037   15.8   0.5      0.37    9.3   0.5   2.3   1   1   2   3   3   3   3 -
YP_009094259.1_hypothetical_protein_[Stygiolobus_rod-shaped_virus] -          euVOG_7093           -              0.027   13.6   2.0     0.052   12.6   1.8   1.6   1   1   1   2   2   2   0 -
AAS89096.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_complete_genome.]               -          euVOG_211            -                2.8    5.4  12.8       3.1    5.2  12.8   1.0   1   0   0   1   1   1   0 -
YP_025017.1_hypothetical_protein_B124_[Sulfolobus_turreted_icosahedral_virus_1]                        -          euVOG_211            -                2.8    5.4  12.8       3.1    5.2  12.8   1.0   1   0   0   1   1   1   0 -
CAH04188.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome] -          euVOG_211            -                7.6    4.0  16.2        15    3.0  16.2   1.5   1   1   0   1   1   1   0 -
YP_077198.1_hypothetical_protein_STSV1pORF5_[Sulfolobus_virus_STSV1]                                   -          euVOG_211            -                7.6    4.0  16.2        15    3.0  16.2   1.5   1   1   0   1   1   1   0 -
AAS89071.1_hypothetical_protein_[Sulfolobus_turreted_icosahedral_virus_complete_genome.] -          euVOG_3820           -              0.015   13.5   1.5     0.014   13.6   1.5   1.0   1   0   0   1   1   1   0 -
YP_024992.1_hypothetical_protein_A55_[Sulfolobus_turreted_icosahedral_virus_1]           -          euVOG_3820           -              0.015   13.5   1.5     0.014   13.6   1.5   1.0   1   0   0   1   1   1   0 -
AIA83234.1_ribonucleotide_reductase_large_subunit_[Podovirus_Lau218_strain_TahiMoana_complete_genome.] -          euVOG_6960           -              0.056   12.7   0.0      0.11   11.8   0.0   1.3   1   0   0   1   1   1   0 -
YP_008059383.1_metallophosphatase_[Halovirus_HGTV-1]           -          euVOG_369            -             0.0059   13.8   0.0    0.0088   13.2   0.0   1.2   1   0   0   1   1   1   1 -
YP_008059571.1_hypothetical_protein_DNAM5_9_[Halovirus_HCTV-1] -          euVOG_369            -              0.034   11.3   0.0     0.034   11.3   0.0   1.0   1   0   0   1   1   1   0 -
CAJ31696.1_putative_helicase_[Acidianus_filamentous_virus_8_partial_viral_genome]      -          euVOG_261            -              2e-13   48.7   1.4   3.6e-13   47.9   1.4   1.3   1   0   0   1   1   1   1 -
YP_001604300.1_putative_helicase_[Acidianus_filamentous_virus_8]                       -          euVOG_261            -              2e-13   48.7   1.4   3.6e-13   47.9   1.4   1.3   1   0   0   1   1   1   1 -
CAJ31636.1_putative_helicase_[Acidianus_filamentous_virus_7_partial_viral_genome]      -          euVOG_261            -            1.9e-12   45.5   3.6   3.3e-12   44.8   3.6   1.3   1   0   0   1   1   1   1 -
YP_001604241.1_putative_helicase_[Acidianus_filamentous_virus_7]                       -          euVOG_261            -            1.9e-12   45.5   3.6   3.3e-12   44.8   3.6   1.3   1   0   0   1   1   1   1 -
ACB37255.1_putative_helicase_[Acidianus_filamentous_virus_9_complete_genome.]          -          euVOG_261            -            3.6e-12   44.6   7.5     6e-12   43.9   7.5   1.3   1   0   0   1   1   1   1 -
YP_001798539.1_putative_helicase_[Acidianus_filamentous_virus_9]                       -          euVOG_261            -            3.6e-12   44.6   7.5     6e-12   43.9   7.5   1.3   1   0   0   1   1   1   1 -
AAL27733.1_putative_helicase_[Sulfolobus_islandicus_filamentous_virus_partial_genome.] -          euVOG_261            -            4.4e-12   44.3   4.8   4.4e-12   44.3   4.8   2.1   1   1   0   1   1   1   1 -
NP_445687.1_putative_helicase_[Sulfolobus_islandicus_filamentous_virus]                -          euVOG_261            -            4.4e-12   44.3   4.8   4.4e-12   44.3   4.8   2.1   1   1   0   1   1   1   1 -
CAJ31513.1_putative_helicase_[Acidianus_filamentous_virus_3_partial_viral_genome]      -          euVOG_261            -            6.3e-12   43.8   8.0   8.6e-12   43.4   7.1   1.7   1   1   1   2   2   2   1 -
YP_001604365.1_putative_helicase_[Acidianus_filamentous_virus_3]                       -          euVOG_261            -            6.3e-12   43.8   8.0   8.6e-12   43.4   7.1   1.7   1   1   1   2   2   2   1 -
CAJ31578.1_putative_helicase_[Acidianus_filamentous_virus_6_partial_viral_genome]      -          euVOG_261            -            1.1e-11   43.0   2.3   2.1e-11   42.1   2.3   1.4   1   0   0   1   1   1   1 -
YP_001604182.1_putative_helicase_[Acidianus_filamentous_virus_6]                       -          euVOG_261            -            1.1e-11   43.0   2.3   2.1e-11   42.1   2.3   1.4   1   0   0   1   1   1   1 -
YP_009230261.1_AAA+_ATPase_[Acidianus_tailed_spindle_virus]                       -          euVOG_6801           -              0.013   13.2   0.1     0.073   10.8   0.0   2.2   3   1   0   3   3   3   0 -
YP_008059126.1_replication_factor_C_large_subunit_[Halovirus_HCTV-5]              -          euVOG_6801           -               0.04   11.7   0.0     0.058   11.1   0.0   1.1   1   0   0   1   1   1   0 -
AGC34456.1_replication_factor_C_large_subunit_[Halovirus_HVTV-1_complete_genome.] -          euVOG_6801           -              0.041   11.6   0.0      0.06   11.1   0.0   1.1   1   0   0   1   1   1   0 -
YP_007378992.1_replication_factor_C_large_subunit_[Halovirus_HVTV-1]              -          euVOG_6801           -              0.041   11.6   0.0      0.06   11.1   0.0   1.1   1   0   0   1   1   1   0 -
YP_008059643.1_replication_factor_C_large_subunit_[Halovirus_HCTV-1]              -          euVOG_6801           -               0.11   10.3   0.0      0.15    9.8   0.0   1.1   1   0   0   1   1   1   0 -
CCG27859.1_hypothetical_protein_[Aeropyrum_coil-shaped_virus_complete_genome] -          euVOG_7243           -             0.0044   15.1   0.1    0.0051   14.9   0.1   1.1   1   0   0   1   1   1   1 -
YP_008059665.1_terminase_large_subunit_[Halovirus_HCTV-1]              -          euVOG_3114           -            9.6e-10   36.7   0.0   0.00086   17.2   0.0   2.4   2   0   0   2   2   2   2 -
AGC34479.1_terminase_large_subunit_[Halovirus_HVTV-1_complete_genome.] -          euVOG_3114           -            1.2e-08   33.1   0.0   2.4e-05   22.3   0.0   2.5   3   0   0   3   3   3   2 -
YP_007379015.1_terminase_large_subunit_[Halovirus_HVTV-1]              -          euVOG_3114           -            1.2e-08   33.1   0.0   2.4e-05   22.3   0.0   2.5   3   0   0   3   3   3   2 -
YP_008059146.1_terminase_large_subunit_[Halovirus_HCTV-5]              -          euVOG_3114           -            5.5e-07   27.7   0.0   0.00024   19.0   0.0   2.5   3   0   0   3   3   3   2 -
YP_008058384.1_terminase_large_subunit_[Halovirus_HCTV-2]              -          euVOG_3114           -            0.00017   19.5   0.4      0.16    9.7   0.0   2.8   4   0   0   4   4   4   2 -
YP_008060340.1_terminase_large_subunit_[Halovirus_HHTV-2]              -          euVOG_3114           -             0.0034   15.2   0.0       1.7    6.3   0.0   2.4   3   0   0   3   3   3   2 -
AAR27924.1_ORF_C150_[Sulfolobus_spindle-shaped_virus_Ragged_Hills_complete_genome.] -          euVOG_3013           -              0.027   13.0   2.0     0.052   12.0   2.0   1.5   1   0   0   1   1   1   0 -
NP_963952.1_ORF_C150_[Sulfolobus_virus_Ragged_Hills]                                -          euVOG_3013           -              0.027   13.0   2.0     0.052   12.0   2.0   1.5   1   0   0   1   1   1   0 -
AFV51238.1_hypothetical_protein_[Sulfolobales_Mexican_rudivirus_1_complete_genome.] -          euVOG_2119           -              0.052   11.4   0.0      0.11   10.4   0.0   1.4   1   1   0   1   1   1   0 -
YP_006990089.1_hypothetical_protein_[Sulfolobales_Mexican_rudivirus_1]              -          euVOG_2119           -              0.052   11.4   0.0      0.11   10.4   0.0   1.4   1   1   0   1   1   1   0 -
YP_008059147.1_HNH_protein_[Halovirus_HCTV-5] -          euVOG_2415           -               0.91    8.3  11.1      0.25   10.1   1.4   2.7   1   1   2   3   3   3   0 -
AAM88686.1_unknown_[Virus_PhiCh1_complete_genome.]                  -          euVOG_4584           -                6.3    3.6  18.7       7.1    3.4  18.7   1.0   1   0   0   1   1   1   0 -
NP_665930.1_hypothetical_protein_PhiCh1p13_[Natrialba_phage_PhiCh1] -          euVOG_4584           -                6.3    3.6  18.7       7.1    3.4  18.7   1.0   1   0   0   1   1   1   0 -
ACZ35793.1_DnaA-like_protein_[Acidianus_spindle-shaped_virus_1_complete_genome.] -          euVOG_470            -              0.032   13.1   0.1     0.061   12.2   0.1   1.4   1   0   0   1   1   1   0 -
YP_003331412.1_DnaA-like_protein_[Acidianus_spindle-shaped_virus_1]              -          euVOG_470            -              0.032   13.1   0.1     0.061   12.2   0.1   1.4   1   0   0   1   1   1   0 -
AAM88769.1_unknown_[Virus_PhiCh1_complete_genome.]                  -          euVOG_5073           -              0.016   14.2   0.9     0.027   13.5   0.1   1.7   1   1   1   2   2   2   0 -
NP_666014.1_hypothetical_protein_PhiCh1p97_[Natrialba_phage_PhiCh1] -          euVOG_5073           -              0.016   14.2   0.9     0.027   13.5   0.1   1.7   1   1   1   2   2   2   0 -
YP_009216742.1_hypothetical_protein_[Sulfolobales_Virus_YNP2] -          euVOG_1245           -             0.0075   14.1   0.0    0.0084   14.0   0.0   1.0   1   0   0   1   1   1   1 -
YP_009197914.1_hypothetical_protein_[Acidianus_bottle-shaped_virus_3] -          euVOG_732            -              0.011   13.6   2.5     0.012   13.5   2.5   1.0   1   0   0   1   1   1   0 -
YP_009226285.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV3] -          euVOG_1736           -             0.0066   14.3   4.7    0.0061   14.4   4.7   1.0   1   0   0   1   1   1   1 -
AAL27776.1_hypothetical_protein_[Sulfolobus_islandicus_filamentous_virus_partial_genome.] -          euVOG_1807           -              0.014   14.1   0.6     0.014   14.1   0.6   2.1   2   1   0   3   3   3   0 -
NP_445730.1_hypothetical_protein_SIFV0067_[Sulfolobus_islandicus_filamentous_virus]       -          euVOG_1807           -              0.014   14.1   0.6     0.014   14.1   0.6   2.1   2   1   0   3   3   3   0 -
CAA30221.1_ORF_B-49_[Sulfolobus_virus_1_complete_genome_(provirus)] -          euVOG_1936           -             0.0018   16.9   0.0    0.0021   16.7   0.0   1.0   1   0   0   1   1   1   1 -
NP_039788.1_ORF_B-49_[Sulfolobus_spindle-shaped_virus_1]            -          euVOG_1936           -             0.0018   16.9   0.0    0.0021   16.7   0.0   1.0   1   0   0   1   1   1   1 -
YP_009230338.1_hypothetical_protein_ATSV_A55_[Acidianus_tailed_spindle_virus] -          euVOG_7685           -            0.00016   20.9   1.0   0.00027   20.2   1.0   1.6   1   1   0   1   1   1   1 -
YP_008058419.1_hypothetical_protein_HCTV2_57_[Halovirus_HCTV-2]      -          euVOG_136            -               0.48    7.9   7.5      0.58    7.7   7.5   1.1   1   0   0   1   1   1   0 -
YP_009226241.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV3] -          euVOG_136            -               0.67    7.4  13.9      0.92    7.0  13.9   1.2   1   0   0   1   1   1   0 -
YP_009362742.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_11] -          euVOG_3760           -              0.054   12.7   1.0      0.48    9.6   0.0   2.1   1   1   1   2   2   2   0 -
YP_009362928.1_hypothetical_protein_[Sulfolobus_islandicus_rod-shaped_virus_4]  -          euVOG_3760           -              0.059   12.6   1.0      0.54    9.5   0.0   2.1   1   1   0   2   2   2   0 -
AGC34407.1_replication_factor_C_small_subunit_[Halovirus_HVTV-1_complete_genome.] -          euVOG_283            -            5.4e-06   25.4   0.3   7.9e-06   24.9   0.3   1.3   1   0   0   1   1   1   1 -
YP_007378943.1_replication_factor_C_small_subunit_[Halovirus_HVTV-1]              -          euVOG_283            -            5.4e-06   25.4   0.3   7.9e-06   24.9   0.3   1.3   1   0   0   1   1   1   1 -
YP_008059080.1_hypothetical_protein_HCTV5_38_[Halovirus_HCTV-5]                   -          euVOG_283            -            5.4e-06   25.4   0.3   7.9e-06   24.9   0.3   1.3   1   0   0   1   1   1   1 -
AGC34405.1_hypothetical_protein_[Halovirus_HVTV-1_complete_genome.]               -          euVOG_283            -              0.028   13.3   0.0     0.035   12.9   0.0   1.2   1   0   0   1   1   1   0 -
YP_007378941.1_hypothetical_protein_HVTV1_35_[Halovirus_HVTV-1]                   -          euVOG_283            -              0.028   13.3   0.0     0.035   12.9   0.0   1.2   1   0   0   1   1   1   0 -
YP_008059078.1_hypothetical_protein_HCTV5_36_[Halovirus_HCTV-5]                   -          euVOG_283            -              0.028   13.3   0.0     0.035   12.9   0.0   1.2   1   0   0   1   1   1   0 -
CDF81376.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV1_complete_genome] -          euVOG_2245           -             0.0085   14.9   0.5      0.01   14.6   0.5   1.1   1   0   0   1   1   1   1 -
