#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
YP_008059631.1_HNH_protein_[Halovirus_HCTV-1]                          -          baPOG_5041           -            1.7e-06   26.9   6.0   5.1e-06   25.4   5.8   2.0   1   1   0   1   1   1   1 -
AAM88771.1_putative_HNH_endonuclease_[Virus_PhiCh1_complete_genome.]   -          baPOG_5041           -            1.8e-06   26.9   0.8   2.1e-06   26.6   0.8   1.1   1   0   0   1   1   1   1 -
NP_665918.1_putative_HNH_endonuclease_[Natrialba_phage_PhiCh1]         -          baPOG_5041           -            1.8e-06   26.9   0.8   2.1e-06   26.6   0.8   1.1   1   0   0   1   1   1   1 -
YP_008059130.1_HNH_protein_[Halovirus_HCTV-5]                          -          baPOG_5041           -            1.6e-05   23.8   6.8   1.6e-05   23.8   6.8   2.6   2   1   1   3   3   3   1 -
YP_008059147.1_HNH_protein_[Halovirus_HCTV-5]                          -          baPOG_5041           -            1.9e-05   23.6   9.7   8.2e-05   21.5   9.7   2.1   1   1   0   1   1   1   1 -
YP_008059152.1_HNH_protein_[Halovirus_HCTV-5]                          -          baPOG_5041           -            4.8e-05   22.2   2.4   9.7e-05   21.2   2.4   1.5   1   1   0   1   1   1   1 -
YP_008059408.1_HNH_protein_[Halovirus_HGTV-1]                          -          baPOG_5041           -             0.0014   17.4   0.2    0.0031   16.4   0.2   1.5   1   0   0   1   1   1   1 -
AAM88695.1_unknown_[Virus_PhiCh1_complete_genome.]                     -          baPOG_5041           -              0.051   12.4   9.1    0.0084   14.9   4.6   2.1   1   1   1   2   2   2   0 -
NP_665939.1_hypothetical_protein_PhiCh1p22_[Natrialba_phage_PhiCh1]    -          baPOG_5041           -              0.051   12.4   9.1    0.0084   14.9   4.6   2.1   1   1   1   2   2   2   0 -
AGC34478.1_HNH_endonuclease_[Halovirus_HVTV-1_complete_genome.]        -          baPOG_5041           -              0.079   11.8  20.4     0.058   12.2  14.1   2.9   1   1   1   2   2   2   0 -
YP_007379014.1_HNH_endonuclease_[Halovirus_HVTV-1]                     -          baPOG_5041           -              0.079   11.8  20.4     0.058   12.2  14.1   2.9   1   1   1   2   2   2   0 -
AEY69062.1_putative_membrane-bound_lipoprotein_[Thermococcus_prieurii_virus_1_complete_genome.] -          baPOG_17764          -              0.069   12.1   0.0       0.2   10.6   0.0   1.7   2   0   0   2   2   2   0 -
AFA44825.1_putative_integral_membrane_protein_[Thermococcus_prieurii_virus_1_complete_genome.]  -          baPOG_17764          -              0.069   12.1   0.0       0.2   10.6   0.0   1.7   2   0   0   2   2   2   0 -
YP_005271235.1_unnamed_protein_product_[Thermococcus_prieurii_virus_1]                          -          baPOG_17764          -              0.069   12.1   0.0       0.2   10.6   0.0   1.7   2   0   0   2   2   2   0 -
AGC34397.1_hypothetical_protein_[Halovirus_HVTV-1_complete_genome.] -          baPOG_10444          -              0.011   14.5   1.6     0.011   14.5   1.6   2.0   1   1   0   1   1   1   0 -
YP_007378933.1_hypothetical_protein_HVTV1_27_[Halovirus_HVTV-1]     -          baPOG_10444          -              0.011   14.5   1.6     0.011   14.5   1.6   2.0   1   1   0   1   1   1   0 -
AGC34317.1_adenylate_kinase_[Halovirus_HSTV-2_complete_genome.] -          baPOG_16323          -             0.0098   14.9   0.5     0.017   14.1   0.5   1.4   1   0   0   1   1   1   1 -
YP_007379127.1_adenylate_kinase_[Halovirus_HSTV-2]              -          baPOG_16323          -             0.0098   14.9   0.5     0.017   14.1   0.5   1.4   1   0   0   1   1   1   1 -
YP_008060030.1_hypothetical_protein_HRTV7_46_[Halovirus_HRTV-7] -          baPOG_16323          -              0.016   14.2   0.2     0.029   13.4   0.2   1.4   1   0   0   1   1   1   0 -
YP_009272972.1_C2H2-finger_transcriptional_regulator_[Sulfolobus_islandicus_rudivirus_3] -          baPOG_859            -              0.025   13.5   0.8     0.027   13.4   0.8   1.1   1   0   0   1   1   1   0 -
YP_008060350.1_hypothetical_protein_HHTV2_41_[Halovirus_HHTV-2]                          -          baPOG_859            -                2.1    7.3   5.1       9.7    5.2   0.0   3.4   4   0   0   4   4   4   0 -
YP_008059566.1_hypothetical_protein_DNAM5_4_[Halovirus_HCTV-1] -          baPOG_18028          -              0.017   14.3   0.1      0.43    9.8   0.0   2.1   2   0   0   2   2   2   0 -
AIA83225.1_DNA_primase/helicase_[Podovirus_Lau218_strain_TahiMoana_complete_genome.] -          baPOG_81             -           2.6e-122  408.4   1.0  3.1e-122  408.1   1.0   1.0   1   0   0   1   1   1   1 -
YP_008059142.1_RadA_[Halovirus_HCTV-5]                                               -          baPOG_81             -            2.1e-06   25.7   0.5     4e-06   24.7   0.5   1.5   1   1   0   1   1   1   1 -
AGC34474.1_DNA_repair_RadA-like_protein_[Halovirus_HVTV-1_complete_genome.]          -          baPOG_81             -            3.3e-06   25.0   0.1   4.7e-06   24.5   0.1   1.3   1   0   0   1   1   1   1 -
YP_007379010.1_DNA_repair,_RadA-like_protein_[Halovirus_HVTV-1]                      -          baPOG_81             -            3.3e-06   25.0   0.1   4.7e-06   24.5   0.1   1.3   1   0   0   1   1   1   1 -
YP_008059661.1_RadA_[Halovirus_HCTV-1]                                               -          baPOG_81             -            0.00078   17.2   0.0    0.0012   16.6   0.0   1.2   1   0   0   1   1   1   1 -
YP_008060330.1_hypothetical_protein_HHTV2_21_[Halovirus_HHTV-2]                       -          baPOG_7587           -            2.5e-12   45.7   0.3   3.2e-12   45.3   0.3   1.2   1   0   0   1   1   1   1 -
AAF04014.1_adenine_methyltransferase_[Virus_PhiCh1_complete_genome.]                  -          baPOG_7587           -            5.6e-11   41.3   0.2   1.6e-10   39.8   0.1   1.7   1   1   0   2   2   2   1 -
NP_666012.1_adenine_methyltransferase_[Natrialba_phage_PhiCh1]                        -          baPOG_7587           -            5.6e-11   41.3   0.2   1.6e-10   39.8   0.1   1.7   1   1   0   2   2   2   1 -
AGC34596.1_adenine_methyltransferase_[Halovirus_HSTV-1_complete_genome.]              -          baPOG_7587           -            2.8e-10   39.0   0.0   4.6e-10   38.3   0.0   1.4   1   0   0   1   1   1   1 -
YP_008083102.1_adenine_methyltransferase_[Halovirus_HSTV-1]                           -          baPOG_7587           -            2.8e-10   39.0   0.0   4.6e-10   38.3   0.0   1.4   1   0   0   1   1   1   1 -
YP_008058373.1_hypothetical_protein_HCTV2_11_[Halovirus_HCTV-2]                       -          baPOG_7587           -            3.5e-09   35.4   0.1   5.7e-09   34.7   0.1   1.3   1   0   0   1   1   1   1 -
CAI59914.1_hypothetical_protein_[Acidianus_two-tailed_virus_complete_viral_genome]    -          baPOG_7587           -              4e-05   22.1   0.1   8.8e-05   21.0   0.0   1.6   2   0   0   2   2   2   1 -
YP_319901.1_hypothetical_protein_ATV_gp70_[Acidianus_two-tailed_virus]                -          baPOG_7587           -              4e-05   22.1   0.1   8.8e-05   21.0   0.0   1.6   2   0   0   2   2   2   1 -
ADJ54236.1_hypothetical_protein_[Hyperthermophilic_Archaeal_Virus_1_complete_genome.] -          baPOG_7587           -            0.00016   20.1   0.0    0.0002   19.8   0.0   1.2   1   0   0   1   1   1   1 -
YP_003773411.1_hypothetical_protein_HAV1_gp13_[Hyperthermophilic_Archaeal_Virus_1]    -          baPOG_7587           -            0.00016   20.1   0.0    0.0002   19.8   0.0   1.2   1   0   0   1   1   1   1 -
YP_008058713.1_hypothetical_protein_HHTV1_23_[Halovirus_HHTV-1] -          baPOG_9713           -               0.19   11.3   3.9      0.28   10.7   3.1   1.6   1   1   1   2   2   2   0 -
YP_008059367.1_hypothetical_protein_HGTV1_192_[Halovirus_HGTV-1] -          baPOG_9630           -               0.65    8.9   3.5         9    5.2   0.2   2.6   1   1   2   3   3   3   0 -
YP_009408153.1_hypothetical_protein_c153_[Metallosphaera_turreted_icosahedral_virus] -          baPOG_7622           -              0.072   12.2   0.9     0.099   11.7   0.1   1.6   2   0   0   2   2   2   0 -
AAM88690.1_unknown_[Virus_PhiCh1_complete_genome.]                  -          baPOG_11996          -            2.1e-05   23.2   0.0     3e-05   22.7   0.0   1.2   1   0   0   1   1   1   1 -
NP_665934.1_hypothetical_protein_PhiCh1p17_[Natrialba_phage_PhiCh1] -          baPOG_11996          -            2.1e-05   23.2   0.0     3e-05   22.7   0.0   1.2   1   0   0   1   1   1   1 -
YP_008059539.1_hypothetical_protein_HRTV4_50_[Halovirus_HRTV-4]     -          baPOG_11996          -              0.014   14.1   0.1     0.039   12.6   0.0   1.8   2   0   0   2   2   2   0 -
AAM88682.1_capsid_protein_gpC_[Virus_PhiCh1_complete_genome.] -          baPOG_7073           -            1.5e-14   51.8   0.2   2.1e-14   51.3   0.2   1.3   1   0   0   1   1   1   1 -
NP_665925.1_capsid_protein_gpC_[Natrialba_phage_PhiCh1]       -          baPOG_7073           -            1.5e-14   51.8   0.2   2.1e-14   51.3   0.2   1.3   1   0   0   1   1   1   1 -
YP_008058446.1_hypothetical_protein_HCTV2_84_[Halovirus_HCTV-2] -          baPOG_8726           -              0.058   10.9   0.0     0.072   10.6   0.0   1.0   1   0   0   1   1   1   0 -
YP_008059536.1_HTH_domain_protein_[Halovirus_HRTV-4] -          baPOG_4359           -              0.018   13.5   0.0       0.2   10.1   0.0   2.4   3   0   0   3   3   3   0 -
CCD22095.1_hypothetical_protein_[TPA:_Aeropyrum_pernix_spindle-shaped_virus_1_complete_genome] -          baPOG_12433          -                0.2   10.6   4.9      0.33    9.9   4.9   1.3   1   0   0   1   1   1   0 -
YP_009177737.1_hypothetical_protein_[Aeropyrum_pernix_spindle-shaped_virus_1]                  -          baPOG_12433          -                0.2   10.6   4.9      0.33    9.9   4.9   1.3   1   0   0   1   1   1   0 -
AAR27934.1_VP3_[Sulfolobus_spindle-shaped_virus_Ragged_Hills_complete_genome.]                 -          baPOG_12433          -                0.9    8.5   5.2       6.3    5.8   0.9   2.0   1   1   1   2   2   2   0 -
NP_963962.1_VP3_[Sulfolobus_virus_Ragged_Hills]                                                -          baPOG_12433          -                0.9    8.5   5.2       6.3    5.8   0.9   2.0   1   1   1   2   2   2   0 -
AIA83235.1_putative_phage_protein_[Podovirus_Lau218_strain_TahiMoana_complete_genome.] -          baPOG_5617           -            1.3e-11   43.5   0.1   4.8e-10   38.4   0.0   2.0   1   1   1   2   2   2   2 -
AFD04004.1_ORF5_[Halorubrum_pleomorphic_virus_3_complete_genome.] -          baPOG_13201          -              0.058   12.7   0.1      0.11   11.7   0.1   1.4   1   0   0   1   1   1   0 -
YP_005454277.1_ORF5_[Halorubrum_pleomorphic_virus_3]              -          baPOG_13201          -              0.058   12.7   0.1      0.11   11.7   0.1   1.4   1   0   0   1   1   1   0 -
YP_008059305.1_hypothetical_protein_HGTV1_129_[Halovirus_HGTV-1] -          baPOG_3728           -             0.0072   15.5   0.0     0.024   13.8   0.0   1.8   1   0   0   1   1   1   1 -
YP_008059635.1_QueC_[Halovirus_HCTV-1] -          baPOG_17653          -              0.016   14.0   0.0     0.033   12.9   0.0   1.5   2   0   0   2   2   2   0 -
AFD02321.1_putative_protein_40_[Haloarcula_hispanica_icosahedral_virus_2_complete_genome.] -          baPOG_12587          -              0.017   14.1   4.0      0.48    9.4   0.2   3.0   3   0   0   3   3   3   0 -
YP_005352826.1_putative_protein_40_[Haloarcula_hispanica_icosahedral_virus_2]              -          baPOG_12587          -              0.017   14.1   4.0      0.48    9.4   0.2   3.0   3   0   0   3   3   3   0 -
CAH04193.1_hypothetical_protein_[Sulfolobus_tengchongensis_spindle-shaped_virus_STSV1_complete_genome] -          baPOG_3238           -             0.0017   16.8   0.9    0.0017   16.8   0.9   1.7   2   0   0   2   2   2   1 -
YP_077203.1_hypothetical_protein_STSV1pORF10_[Sulfolobus_virus_STSV1]                                  -          baPOG_3238           -             0.0017   16.8   0.9    0.0017   16.8   0.9   1.7   2   0   0   2   2   2   1 -
YP_009449411.1_unnamed_protein_product_[Aeropyrum_globular_virus_1] -          baPOG_10791          -              0.072   12.1   0.0      0.12   11.4   0.0   1.3   1   0   0   1   1   1   0 -
AAL54960.1_YonJ-like_protein_[Halorubrum_phage_HF2_complete_genome.] -          baPOG_3539           -            1.5e-26   92.1   0.8   1.8e-26   91.8   0.8   1.0   1   0   0   1   1   1   1 -
AAO61337.1_similar_to_YonJ_[Halovirus_HF1_complete_genome.]          -          baPOG_3539           -            1.5e-26   92.1   0.8   1.8e-26   91.8   0.8   1.0   1   0   0   1   1   1   1 -
NP_542538.1_YonJ-like_protein_[Halorubrum_phage_HF2]                 -          baPOG_3539           -            1.5e-26   92.1   0.8   1.8e-26   91.8   0.8   1.0   1   0   0   1   1   1   1 -
NP_861626.1_similar_to_YonJ_[Halovirus_HF1]                          -          baPOG_3539           -            1.5e-26   92.1   0.8   1.8e-26   91.8   0.8   1.0   1   0   0   1   1   1   1 -
YP_008058515.1_DNA_polymerase_II_small_subunit_[Halovirus_HRTV-5]    -          baPOG_3539           -              3e-26   91.1   0.5   3.4e-26   90.9   0.5   1.0   1   0   0   1   1   1   1 -
YP_008058636.1_DNA_polymerase_II_small_subunit_[Halovirus_HRTV-8]    -          baPOG_3539           -            3.2e-24   84.4   1.1   3.7e-24   84.2   1.1   1.1   1   0   0   1   1   1   1 -
YP_008060044.1_DNA_polymerase_II_small_subunit_[Halovirus_HRTV-7]    -          baPOG_3539           -            8.6e-21   73.1   0.0   2.1e-17   61.9   0.0   2.3   2   1   0   2   2   2   2 -
AGC34330.1_hypothetical_protein_[Halovirus_HSTV-2_complete_genome.]  -          baPOG_3539           -            1.6e-20   72.2   0.0   2.1e-17   61.9   0.0   2.3   2   1   0   2   2   2   2 -
YP_007379140.1_hypothetical_protein_HSTV2_61_[Halovirus_HSTV-2]      -          baPOG_3539           -            1.6e-20   72.2   0.0   2.1e-17   61.9   0.0   2.3   2   1   0   2   2   2   2 -
YP_008059077.1_DNA_polymerase_II_small_subunit_[Halovirus_HCTV-5]    -          baPOG_3539           -            3.4e-15   54.6   0.9   4.6e-15   54.2   0.9   1.1   1   0   0   1   1   1   1 -
AGC34404.1_YonJ-like_protein_[Halovirus_HVTV-1_complete_genome.]     -          baPOG_3539           -            7.5e-15   53.5   1.0     1e-14   53.1   1.0   1.1   1   0   0   1   1   1   1 -
YP_007378940.1_YonJ-like_protein_[Halovirus_HVTV-1]                  -          baPOG_3539           -            7.5e-15   53.5   1.0     1e-14   53.1   1.0   1.1   1   0   0   1   1   1   1 -
YP_008059596.1_DNA_polymerase_II_small_subunit_[Halovirus_HCTV-1]    -          baPOG_3539           -            1.8e-13   48.9   0.5   2.5e-13   48.5   0.5   1.1   1   0   0   1   1   1   1 -
CAL92465.1_hypothetical_protein_[Archaeal_BJ1_virus_complete_genome] -          baPOG_3539           -            1.6e-06   26.1   0.0   2.2e-06   25.6   0.0   1.1   1   0   0   1   1   1   1 -
YP_919070.1_hypothetical_protein_BJ1_gp43_[Archaeal_BJ1_virus]       -          baPOG_3539           -            1.6e-06   26.1   0.0   2.2e-06   25.6   0.0   1.1   1   0   0   1   1   1   1 -
AAU25983.1_hypothetical_protein_[Thermoproteus_tenax_spherical_virus_1_complete_genome.] -          baPOG_4057           -              0.068   12.2   3.7       1.5    7.9   3.7   2.0   1   1   0   1   1   1   0 -
YP_164374.1_hypothetical_protein_TTSV1_gp33_[Thermoproteus_tenax_spherical_virus_1]      -          baPOG_4057           -              0.068   12.2   3.7       1.5    7.9   3.7   2.0   1   1   0   1   1   1   0 -
YP_008058489.1_hypothetical_protein_HRTV5_42_[Halovirus_HRTV-5]                                        -          baPOG_322            -             0.0026   13.3   0.0      0.03    9.8   0.0   2.0   2   0   0   2   2   2   2 -
