#                                                                                                                                                 --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                                                          accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                                                                  ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
NP_963991.1_ORF_C108_[Sulfolobus_virus_Kamchatka_1]                                  -          arVOG_319            -            3.1e-39  133.1   0.1   3.5e-39  133.0   0.1   1.0   1   0   0   1   1   1   1 -
YP_009219918.1_hypothetical_protein_[Sulfolobales_virus_YNP1]                        -          arVOG_319            -            5.2e-16   58.0   8.4   1.2e-13   50.4   8.4   2.3   1   1   0   1   1   1   1 -
YP_008058405.1_hypothetical_protein_HCTV2_43_[Halovirus_HCTV-2]                      -          arVOG_319            -            4.4e-15   55.0   0.0   5.6e-15   54.7   0.0   1.0   1   0   0   1   1   1   1 -
YP_008060359.1_hypothetical_protein_HHTV2_50_[Halovirus_HHTV-2]                      -          arVOG_319            -            3.2e-14   52.2   0.0   3.9e-14   52.0   0.0   1.1   1   0   0   1   1   1   1 -
YP_009216724.1_hypothetical_protein_[Sulfolobales_Virus_YNP2]                        -          arVOG_319            -            7.7e-10   38.1   6.8   0.00013   21.2   0.4   2.3   1   1   1   2   2   2   2 -
ACB37275.1_hypothetical_protein_[Acidianus_filamentous_virus_9_complete_genome.]               -          arVOG_645            -            4.3e-46  153.8  12.3   4.7e-46  153.7  12.3   1.0   1   0   0   1   1   1   1 -
YP_001798559.1_hypothetical_protein_AFV9_gp41_[Acidianus_filamentous_virus_9]                  -          arVOG_645            -            4.3e-46  153.8  12.3   4.7e-46  153.7  12.3   1.0   1   0   0   1   1   1   1 -
CAJ31657.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_7_partial_viral_genome] -          arVOG_645            -            6.9e-46  153.2  12.0   7.5e-46  153.1  12.0   1.0   1   0   0   1   1   1   1 -
YP_001604261.1_hypothetical_protein_AFV7_gp37_[Acidianus_filamentous_virus_7]                  -          arVOG_645            -            6.9e-46  153.2  12.0   7.5e-46  153.1  12.0   1.0   1   0   0   1   1   1   1 -
CAJ31534.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_3_partial_viral_genome] -          arVOG_645            -            1.3e-45  152.3  12.0   1.5e-45  152.1  12.0   1.0   1   0   0   1   1   1   1 -
CAJ31599.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_6_partial_viral_genome] -          arVOG_645            -            1.3e-45  152.3  12.0   1.5e-45  152.1  12.0   1.0   1   0   0   1   1   1   1 -
CAJ31717.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_8_partial_viral_genome] -          arVOG_645            -            1.3e-45  152.3  12.0   1.5e-45  152.1  12.0   1.0   1   0   0   1   1   1   1 -
YP_001604203.1_hypothetical_protein_AFV6_gp45_[Acidianus_filamentous_virus_6]                  -          arVOG_645            -            1.3e-45  152.3  12.0   1.5e-45  152.1  12.0   1.0   1   0   0   1   1   1   1 -
YP_001604321.1_hypothetical_protein_AFV8_gp40_[Acidianus_filamentous_virus_8]                  -          arVOG_645            -            1.3e-45  152.3  12.0   1.5e-45  152.1  12.0   1.0   1   0   0   1   1   1   1 -
YP_001604386.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_3]                  -          arVOG_645            -            1.3e-45  152.3  12.0   1.5e-45  152.1  12.0   1.0   1   0   0   1   1   1   1 -
CAJ31713.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_8_partial_viral_genome] -          arVOG_645            -            2.8e-06   26.2   1.2   3.4e-06   26.0   1.2   1.2   1   0   0   1   1   1   1 -
YP_001604317.1_hypothetical_protein_AFV8_gp36_[Acidianus_filamentous_virus_8]                  -          arVOG_645            -            2.8e-06   26.2   1.2   3.4e-06   26.0   1.2   1.2   1   0   0   1   1   1   1 -
CAJ31530.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_3_partial_viral_genome] -          arVOG_645            -            1.7e-05   23.8   2.3   2.2e-05   23.4   2.3   1.2   1   0   0   1   1   1   1 -
YP_001604382.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_3]                  -          arVOG_645            -            1.7e-05   23.8   2.3   2.2e-05   23.4   2.3   1.2   1   0   0   1   1   1   1 -
CAJ31595.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_6_partial_viral_genome] -          arVOG_645            -            2.1e-05   23.5   2.5     3e-05   23.0   2.5   1.2   1   0   0   1   1   1   1 -
YP_001604199.1_hypothetical_protein_AFV6_gp41_[Acidianus_filamentous_virus_6]                  -          arVOG_645            -            2.1e-05   23.5   2.5     3e-05   23.0   2.5   1.2   1   0   0   1   1   1   1 -
CAJ31654.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_7_partial_viral_genome] -          arVOG_645            -            0.00013   20.9   2.2   0.00014   20.8   2.2   1.2   1   0   0   1   1   1   1 -
YP_001604258.1_hypothetical_protein_AFV7_gp34_[Acidianus_filamentous_virus_7]                  -          arVOG_645            -            0.00013   20.9   2.2   0.00014   20.8   2.2   1.2   1   0   0   1   1   1   1 -
CAI59868.1_hypothetical_protein_[Acidianus_two-tailed_virus_complete_viral_genome]             -          arVOG_645            -               0.13   11.3   2.0      0.64    9.1   2.0   2.2   1   0   0   1   1   1   0 -
YP_319881.1_hypothetical_protein_ATV_gp50_[Acidianus_two-tailed_virus]                         -          arVOG_645            -               0.13   11.3   2.0      0.64    9.1   2.0   2.2   1   0   0   1   1   1   0 -
YP_009218474.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV4]                           -          arVOG_645            -                 10    5.3  12.3      0.45    9.6   2.6   3.3   3   0   0   3   3   3   0 -
CAI59892.1_hypothetical_protein_[Acidianus_two-tailed_virus_complete_viral_genome] -          arVOG_670            -            6.7e-51  169.1   5.5   7.3e-51  169.0   5.5   1.0   1   0   0   1   1   1   1 -
YP_319855.1_hypothetical_protein_ATV_gp24_[Acidianus_two-tailed_virus]             -          arVOG_670            -            6.7e-51  169.1   5.5   7.3e-51  169.0   5.5   1.0   1   0   0   1   1   1   1 -
YP_009219261.1_hypothetical_protein_[Sulfolobus_monocaudavirus_SMV2]               -          arVOG_670            -            2.1e-38  129.0   3.8   2.3e-38  128.9   3.8   1.0   1   0   0   1   1   1   1 -
ABV26216.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_4_complete_genome.]  -          arVOG_166            -            5.5e-49  163.8   3.2     6e-49  163.7   3.2   1.0   1   0   0   1   1   1   1 -
ABV26250.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_5_complete_genome.]  -          arVOG_166            -            5.5e-49  163.8   3.2     6e-49  163.7   3.2   1.0   1   0   0   1   1   1   1 -
YP_001552207.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_4]               -          arVOG_166            -            5.5e-49  163.8   3.2     6e-49  163.7   3.2   1.0   1   0   0   1   1   1   1 -
YP_002221494.1_hypothetical_protein_[Sulfolobus_spindle-shaped_virus_5]               -          arVOG_166            -            5.5e-49  163.8   3.2     6e-49  163.7   3.2   1.0   1   0   0   1   1   1   1 -
ACZ35773.1_zinc_finger_protein_[Sulfolobus_spindle-shaped_virus_7_complete_genome.]   -          arVOG_166            -            1.3e-48  162.6   1.9   1.5e-48  162.4   1.9   1.0   1   0   0   1   1   1   1 -
YP_003331505.1_zinc_finger_protein_[Sulfolobus_spindle-shaped_virus_7]                -          arVOG_166            -            1.3e-48  162.6   1.9   1.5e-48  162.4   1.9   1.0   1   0   0   1   1   1   1 -
AAQ73268.1_ORF_100_[Fusellovirus_SSV2_complete_genome.]                               -          arVOG_166            -            1.8e-48  162.1   1.9     2e-48  162.0   1.9   1.0   1   0   0   1   1   1   1 -
NP_944473.1_hypothetical_protein_SSV2p21_[Sulfolobus_spindle-shaped_virus_2]          -          arVOG_166            -            1.8e-48  162.1   1.9     2e-48  162.0   1.9   1.0   1   0   0   1   1   1   1 -
CAA30196.1_ORF_C-102_[Sulfolobus_virus_1_complete_genome_(provirus)]                  -          arVOG_166            -            1.3e-45  153.0   1.9   1.4e-45  152.9   1.9   1.0   1   0   0   1   1   1   1 -
NP_039794.1_ORF_C-102_[Sulfolobus_spindle-shaped_virus_1]                             -          arVOG_166            -            1.3e-45  153.0   1.9   1.4e-45  152.9   1.9   1.0   1   0   0   1   1   1   1 -
AAR27921.1_ORF_A102b_[Sulfolobus_spindle-shaped_virus_Ragged_Hills_complete_genome.]  -          arVOG_166            -            2.3e-45  152.2   6.4   2.5e-45  152.1   6.4   1.0   1   0   0   1   1   1   1 -
NP_963949.1_ORF_A102b_[Sulfolobus_virus_Ragged_Hills]                                 -          arVOG_166            -            2.3e-45  152.2   6.4   2.5e-45  152.1   6.4   1.0   1   0   0   1   1   1   1 -
AAQ94393.1_ORF_B98_[Sulfolobus_spindle-shaped_virus_Kamchatka-1_complete_genome.]     -          arVOG_166            -            9.3e-40  134.2   2.3     1e-39  134.0   2.3   1.0   1   0   0   1   1   1   1 -
NP_963986.1_ORF_B98_[Sulfolobus_virus_Kamchatka_1]                                    -          arVOG_166            -            9.3e-40  134.2   2.3     1e-39  134.0   2.3   1.0   1   0   0   1   1   1   1 -
ACZ35807.1_zinc_finger_protein_[Acidianus_spindle-shaped_virus_1_complete_genome.]    -          arVOG_166            -            9.8e-40  134.1   1.5   1.1e-39  134.0   1.5   1.0   1   0   0   1   1   1   1 -
YP_003331427.1_zinc_finger_protein_[Acidianus_spindle-shaped_virus_1]                 -          arVOG_166            -            9.8e-40  134.1   1.5   1.1e-39  134.0   1.5   1.0   1   0   0   1   1   1   1 -
CCD22161.1_hypothetical_protein_[TPA:_Aeropyrum_pernix_ovoid_virus_1_complete_genome] -          arVOG_166            -            1.2e-30  105.0   3.4   1.3e-30  104.8   3.4   1.0   1   0   0   1   1   1   1 -
YP_009177671.1_hypothetical_protein_[Aeropyrum_pernix_ovoid_virus_1]                  -          arVOG_166            -            1.2e-30  105.0   3.4   1.3e-30  104.8   3.4   1.0   1   0   0   1   1   1   1 -
CAI59851.1_hypothetical_protein_[Acidianus_two-tailed_virus_complete_viral_genome]             -          arVOG_156            -            8.1e-68  226.3   0.4   9.3e-68  226.1   0.4   1.0   1   0   0   1   1   1   1 -
YP_319849.1_hypothetical_protein_ATV_gp18_[Acidianus_two-tailed_virus]                         -          arVOG_156            -            8.1e-68  226.3   0.4   9.3e-68  226.1   0.4   1.0   1   0   0   1   1   1   1 -
ACB37270.1_viral_structural_protein_[Acidianus_filamentous_virus_9_complete_genome.]           -          arVOG_156            -            7.3e-58  194.0   0.1   8.1e-58  193.9   0.1   1.0   1   0   0   1   1   1   1 -
YP_001798554.1_viral_structural_protein_[Acidianus_filamentous_virus_9]                        -          arVOG_156            -            7.3e-58  194.0   0.1   8.1e-58  193.9   0.1   1.0   1   0   0   1   1   1   1 -
YP_008059298.1_hypothetical_protein_HGTV1_122_[Halovirus_HGTV-1]                               -          arVOG_156            -            2.5e-57  192.3   0.3   2.8e-57  192.1   0.3   1.0   1   0   0   1   1   1   1 -
CAJ31652.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_7_partial_viral_genome] -          arVOG_156            -            2.9e-54  182.4   0.8   3.2e-54  182.2   0.8   1.0   1   0   0   1   1   1   1 -
YP_001604256.1_hypothetical_protein_AFV7_gp32_[Acidianus_filamentous_virus_7]                  -          arVOG_156            -            2.9e-54  182.4   0.8   3.2e-54  182.2   0.8   1.0   1   0   0   1   1   1   1 -
CAJ31593.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_6_partial_viral_genome] -          arVOG_156            -            3.5e-52  175.6   1.3   3.8e-52  175.4   1.3   1.0   1   0   0   1   1   1   1 -
YP_001604197.1_hypothetical_protein_AFV6_gp39_[Acidianus_filamentous_virus_6]                  -          arVOG_156            -            3.5e-52  175.6   1.3   3.8e-52  175.4   1.3   1.0   1   0   0   1   1   1   1 -
CAJ31528.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_3_partial_viral_genome] -          arVOG_156            -            3.6e-51  172.3   1.3     4e-51  172.1   1.3   1.0   1   0   0   1   1   1   1 -
YP_001604380.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_3]                  -          arVOG_156            -            3.6e-51  172.3   1.3     4e-51  172.1   1.3   1.0   1   0   0   1   1   1   1 -
CAJ31711.1_conserved_hypothetical_protein_[Acidianus_filamentous_virus_8_partial_viral_genome] -          arVOG_156            -            2.6e-50  169.5   1.5   2.8e-50  169.4   1.5   1.0   1   0   0   1   1   1   1 -
YP_001604315.1_hypothetical_protein_AFV8_gp34_[Acidianus_filamentous_virus_8]                  -          arVOG_156            -            2.6e-50  169.5   1.5   2.8e-50  169.4   1.5   1.0   1   0   0   1   1   1   1 -
YP_008059518.1_hypothetical_protein_HRTV4_29_[Halovirus_HRTV-4]                                -          arVOG_156            -            8.6e-14   50.9   0.0   9.3e-14   50.8   0.0   1.0   1   0   0   1   1   1   1 -
AFD04032.1_ORF11_[Halogeometricum_pleomorphic_virus_1_complete_genome.]                        -          arVOG_156            -            1.2e-12   47.2   0.3   4.1e-12   45.5   0.3   1.7   1   1   0   1   1   1   1 -
YP_005454305.1_ORF11_[Halogeometricum_pleomorphic_virus_1]                                     -          arVOG_156            -            1.2e-12   47.2   0.3   4.1e-12   45.5   0.3   1.7   1   1   0   1   1   1   1 -
AGC34544.1_hypothetical_protein_[Halovirus_HVTV-1_complete_genome.]                            -          arVOG_156            -            0.00027   20.1   0.2      0.38    9.8   0.1   2.1   1   1   1   2   2   2   2 -
YP_007378921.1_hypothetical_protein_HVTV1_15_[Halovirus_HVTV-1]                                -          arVOG_156            -            0.00027   20.1   0.2      0.38    9.8   0.1   2.1   1   1   1   2   2   2   2 -
YP_008059280.1_hypothetical_protein_HGTV1_102_[Halovirus_HGTV-1]                               -          arVOG_156            -              0.023   13.8   0.2     0.025   13.7   0.2   1.1   1   0   0   1   1   1   0 -
CAL92488.1_hypothetical_protein_[Archaeal_BJ1_virus_complete_genome]                                   -          arVOG_82             -           3.4e-113  376.2  35.1  1.1e-112  374.6  35.1   1.7   1   1   0   1   1   1   1 -
